-0.8,-0.8,0.2,0.63912
-0.8,-0.8,0.4,0.63294
-0.8,-0.8,0.6,0.62676
-0.8,-0.8,0.8,0.62058
-0.8,-0.8,1,0.6144
-0.8,-0.6,-1,0.6884
-0.8,-0.6,-0.8,0.68414
-0.8,-0.6,-0.6,0.67988
-0.8,-0.6,-0.4,0.67562
-0.8,-0.6,-0.2,0.67136
-0.8,-0.6,0,0.6671
-0.8,-0.6,0.2,0.66284
-0.8,-0.6,0.4,0.65858
-0.8,-0.6,0.6,0.65432
-0.8,-0.6,0.8,0.65006
-0.8,-0.6,1,0.6458
-0.8,-0.4,-1,0.7006
-0.8,-0.4,-0.8,0.69826
-0.8,-0.4,-0.6,0.69592
-0.8,-0.4,-0.4,0.69358
-0.8,-0.4,-0.2,0.69124
-0.8,-0.4,0,0.6889
-0.8,-0.4,0.2,0.68656
-0.8,-0.4,0.4,0.68422
-0.8,-0.4,0.6,0.68188
-0.8,-0.4,0.8,0.67954
-0.8,-0.4,1,0.6772
-0.8,-0.2,-1,0.7128
-0.8,-0.2,-0.8,0.71238
-0.8,-0.2,-0.6,0.71196
-0.8,-0.2,-0.4,0.71154
-0.8,-0.2,-0.2,0.71112
-0.8,-0.2,0,0.7107
-0.8,-0.2,0.2,0.71028
-0.8,-0.2,0.4,0.70986
-0.8,-0.2,0.6,0.70944
-0.8,-0.2,0.8,0.70902
-0.8,-0.2,1,0.7086
-0.8,0,-1,0.725
-0.8,0,-0.8,0.7265
-0.8,0,-0.6,0.728
-0.8,0,-0.4,0.7295
-0.8,0,-0.2,0.731
-0.8,0,0,0.7325
-0.8,0,0.2,0.734
-0.8,0,0.4,0.7355
-0.8,0,0.6,0.737
-0.8,0,0.8,0.7385
-0.8,0,1,0.74
-0.8,0.2,-1,0.7372
-0.8,0.2,-0.8,0.74062
-0.8,0.2,-0.6,0.74404
-0.8,0.2,-0.4,0.74746
-0.8,0.2,-0.2,0.75088
-0.8,0.2,0,0.7543
-0.8,0.2,0.2,0.75772
-0.8,0.2,0.4,0.76114
-0.8,0.2,0.6,0.76456
-0.8,0.2,0.8,0.76798
-0.8,0.2,1,0.7714
-0.8,0.4,-1,0.7494
-0.8,0.4,-0.8,0.75474
-0.8,0.4,-0.6,0.76008
-0.8,0.4,-0.4,0.76542
-0.8,0.4,-0.2,0.77076
-0.8,0.4,0,0.7761
-0.8,0.4,0.2,0.78144
-0.8,0.4,0.4,0.78678
-0.8,0.4,0.6,0.79212
-0.8,0.4,0.8,0.79746
-0.8,0.4,1,0.8028
-0.8,0.6,-1,0.7616
-0.8,0.6,-0.8,0.76886
-0.8,0.6,-0.6,0.77612
-0.8,0.6,-0.4,0.78338
-0.8,0.6,-0.2,0.79064
-0.8,0.6,0,0.7979
-0.8,0.6,0.2,0.80516
-0.8,0.6,0.4,0.81242
-0.8,0.6,0.6,0.81968
-0.8,0.6,0.8,0.82694
-0.8,0.6,1,0.8342
-0.8,0.8,-1,0.7738
-0.8,0.8,-0.8,0.78298
-0.8,0.8,-0.6,0.79216
-0.8,0.8,-0.4,0.80134
-0.8,0.8,-0.2,0.81052
-0.8,0.8,0,0.8197
-0.8,0.8,0.2,0.82888
-0.8,0.8,0.4,0.83806
-0.8,0.8,0.6,0.84724
-0.8,0.8,0.8,0.85642
-0.8,0.8,1,0.8656
-0.8,1,-1,0.786
-0.8,1,-0.8,0.7971
-0.8,1,-0.6,0.8082
-0.8,1,-0.4,0.8193
-0.8,1,-0.2,0.8304
-0.8,1,0,0.8415
-0.8,1,0.2,0.8526
-0.8,1,0.4,0.8637
-0.8,1,0.6,0.8748
-0.8,1,0.8,0.8859
-0.8,1,1,0.897
-0.6,-1,-1,0.658
-0.6,-1,-0.8,0.6498
-0.6,-1,-0.6,0.6416
-0.6,-1,-0.4,0.6334
-0.6,-1,-0.2,0.6252
-0.6,-1,0,0.617
-0.6,-1,0.2,0.6088
-0.6,-1,0.4,0.6006
-0.6,-1,0.6,0.5924
-0.6,-1,0.8,0.5842
-0.6,-1,1,0.576
-0.6,-0.8,-1,0.6704
-0.6,-0.8,-0.8,0.66414
-0.6,-0.8,-0.6,0.65788
-0.6,-0.8,-0.4,0.65162
-0.6,-0.8,-0.2,0.64536
-0.6,-0.8,0,0.6391
-0.6,-0.8,0.2,0.63284
-0.6,-0.8,0.4,0.62658
-0.6,-0.8,0.6,0.62032
-0.6,-0.8,0.8,0.61406
-0.6,-0.8,1,0.6078
-0.6,-0.6,-1,0.6828
-0.6,-0.6,-0.8,0.67848
-0.6,-0.6,-0.6,0.67416
-0.6,-0.6,-0.4,0.66984
-0.6,-0.6,-0.2,0.66552
-0.6,-0.6,0,0.6612
-0.6,-0.6,0.2,0.65688
-0.6,-0.6,0.4,0.65256
-0.6,-0.6,0.6,0.64824
-0.6,-0.6,0.8,0.64392
-0.6,-0.6,1,0.6396
-0.6,-0.4,-1,0.6952
-0.6,-0.4,-0.8,0.69282
-0.6,-0.4,-0.6,0.69044
-0.6,-0.4,-0.4,0.68806
-0.6,-0.4,-0.2,0.68568
-0.6,-0.4,0,0.6833
-0.6,-0.4,0.2,0.68092
-0.6,-0.4,0.4,0.67854
-0.6,-0.4,0.6,0.67616
-0.6,-0.4,0.8,0.67378
-0.6,-0.4,1,0.6714
-0.6,-0.2,-1,0.7076
-0.6,-0.2,-0.8,0.70716
-0.6,-0.2,-0.6,0.70672
-0.6,-0.2,-0.4,0.70628
-0.6,-0.2,-0.2,0.70584
-0.6,-0.2,0,0.7054
-0.6,-0.2,0.2,0.70496
-0.6,-0.2,0.4,0.70452
-0.6,-0.2,0.6,0.70408
-0.6,-0.2,0.8,0.70364
-0.6,-0.2,1,0.7032
-0.6,0,-1,0.72
-0.6,0,-0.8,0.7215
-0.6,0,-0.6,0.723
-0.6,0,-0.4,0.7245
-0.6,0,-0.2,0.726
-0.6,0,0,0.7275
-0.6,0,0.2,0.729
-0.6,0,0.4,0.7305
-0.6,0,0.6,0.732
-0.6,0,0.8,0.7335
-0.6,0,1,0.735
-0.6,0.2,-1,0.7324
-0.6,0.2,-0.8,0.73584
-0.6,0.2,-0.6,0.73928
-0.6,0.2,-0.4,0.74272
-0.6,0.2,-0.2,0.74616
-0.6,0.2,0,0.7496
-0.6,0.2,0.2,0.75304
-0.6,0.2,0.4,0.75648
-0.6,0.2,0.6,0.75992
-0.6,0.2,0.8,0.76336
-0.6,0.2,1,0.7668
-0.6,0.4,-1,0.7448
-0.6,0.4,-0.8,0.75018
-0.6,0.4,-0.6,0.75556
-0.6,0.4,-0.4,0.76094
-0.6,0.4,-0.2,0.76632
-0.6,0.4,0,0.7717
-0.6,0.4,0.2,0.77708
-0.6,0.4,0.4,0.78246
-0.6,0.4,0.6,0.78784
-0.6,0.4,0.8,0.79322
-0.6,0.4,1,0.7986
-0.6,0.6,-1,0.7572
-0.6,0.6,-0.8,0.76452
-0.6,0.6,-0.6,0.77184
-0.6,0.6,-0.4,0.77916
-0.6,0.6,-0.2,0.78648
-0.6,0.6,0,0.7938
-0.6,0.6,0.2,0.80112
-0.6,0.6,0.4,0.80844
-0.6,0.6,0.6,0.81576
-0.6,0.6,0.8,0.82308
-0.6,0.6,1,0.8304
-0.6,0.8,-1,0.7696
-0.6,0.8,-0.8,0.77886
-0.6,0.8,-0.6,0.78812
-0.6,0.8,-0.4,0.79738
-0.6,0.8,-0.2,0.80664
-0.6,0.8,0,0.8159
-0.6,0.8,0.2,0.82516
-0.6,0.8,0.4,0.83442
-0.6,0.8,0.6,0.84368
-0.6,0.8,0.8,0.85294
-0.6,0.8,1,0.8622
-0.6,1,-1,0.782
-0.6,1,-0.8,0.7932
-0.6,1,-0.6,0.8044
-0.6,1,-0.4,0.8156
-0.6,1,-0.2,0.8268
-0.6,1,0,0.838
-0.6,1,0.2,0.8492
-0.6,1,0.4,0.8604
-0.6,1,0.6,0.8716
-0.6,1,0.8,0.8828
-0.6,1,1,0.894
-0.4,-1,-1,0.652
-0.4,-1,-0.8,0.6437
-0.4,-1,-0.6,0.6354
-0.4,-1,-0.4,0.6271
-0.4,-1,-0.2,0.6188
-0.4,-1,0,0.6105
-0.4,-1,0.2,0.6022
-0.4,-1,0.4,0.5939
-0.4,-1,0.6,0.5856
-0.4,-1,0.8,0.5773
-0.4,-1,1,0.569
-0.4,-0.8,-1,0.6646
-0.4,-0.8,-0.8,0.65826
-0.4,-0.8,-0.6,0.65192
-0.4,-0.8,-0.4,0.64558
-0.4,-0.8,-0.2,0.63924
-0.4,-0.8,0,0.6329
-0.4,-0.8,0.2,0.62656
-0.4,-0.8,0.4,0.62022
-0.4,-0.8,0.6,0.61388
-0.4,-0.8,0.8,0.60754
-0.4,-0.8,1,0.6012
-0.4,-0.6,-1,0.6772
-0.4,-0.6,-0.8,0.67282
-0.4,-0.6,-0.6,0.66844
-0.4,-0.6,-0.4,0.66406
-0.4,-0.6,-0.2,0.65968
-0.4,-0.6,0,0.6553
-0.4,-0.6,0.2,0.65092
-0.4,-0.6,0.4,0.64654
-0.4,-0.6,0.6,0.64216
-0.4,-0.6,0.8,0.63778
-0.4,-0.6,1,0.6334
-0.4,-0.4,-1,0.6898
-0.4,-0.4,-0.8,0.68738
-0.4,-0.4,-0.6,0.68496
-0.4,-0.4,-0.4,0.68254
-0.4,-0.4,-0.2,0.68012
-0.4,-0.4,0,0.6777
-0.4,-0.4,0.2,0.67528
-0.4,-0.4,0.4,0.67286
-0.4,-0.4,0.6,0.67044
-0.4,-0.4,0.8,0.66802
-0.4,-0.4,1,0.6656
-0.4,-0.2,-1,0.7024
-0.4,-0.2,-0.8,0.70194
-0.4,-0.2,-0.6,0.70148
-0.4,-0.2,-0.4,0.70102
-0.4,-0.2,-0.2,0.70056
-0.4,-0.2,0,0.7001
-0.4,-0.2,0.2,0.69964
-0.4,-0.2,0.4,0.69918
-0.4,-0.2,0.6,0.69872
-0.4,-0.2,0.8,0.69826
-0.4,-0.2,1,0.6978
-0.4,0,-1,0.715
-0.4,0,-0.8,0.7165
-0.4,0,-0.6,0.718
-0.4,0,-0.4,0.7195
-0.4,0,-0.2,0.721
-0.4,0,0,0.7225
-0.4,0,0.2,0.724
-0.4,0,0.4,0.7255
-0.4,0,0.6,0.727
-0.4,0,0.8,0.7285
-0.4,0,1,0.73
-0.4,0.2,-1,0.7276
-0.4,0.2,-0.8,0.73106
-0.4,0.2,-0.6,0.73452
-0.4,0.2,-0.4,0.73798
-0.4,0.2,-0.2,0.74144
-0.4,0.2,0,0.7449
-0.4,0.2,0.2,0.74836
-0.4,0.2,0.4,0.75182
-0.4,0.2,0.6,0.75528
-0.4,0.2,0.8,0.75874
-0.4,0.2,1,0.7622
-0.4,0.4,-1,0.7402
-0.4,0.4,-0.8,0.74562
-0.4,0.4,-0.6,0.75104
-0.4,0.4,-0.4,0.75646
-0.4,0.4,-0.2,0.76188
-0.4,0.4,0,0.7673
-0.4,0.4,0.2,0.77272
-0.4,0.4,0.4,0.77814
-0.4,0.4,0.6,0.78356
-0.4,0.4,0.8,0.78898
-0.4,0.4,1,0.7944
-0.4,0.6,-1,0.7528
-0.4,0.6,-0.8,0.76018
-0.4,0.6,-0.6,0.76756
-0.4,0.6,-0.4,0.77494
-0.4,0.6,-0.2,0.78232
-0.4,0.6,0,0.7897
-0.4,0.6,0.2,0.79708
-0.4,0.6,0.4,0.80446
-0.4,0.6,0.6,0.81184
-0.4,0.6,0.8,0.81922
-0.4,0.6,1,0.8266
-0.4,0.8,-1,0.7654
-0.4,0.8,-0.8,0.77474
-0.4,0.8,-0.6,0.78408
-0.4,0.8,-0.4,0.79342
-0.4,0.8,-0.2,0.80276
-0.4,0.8,0,0.8121
-0.4,0.8,0.2,0.82144
-0.4,0.8,0.4,0.83078
-0.4,0.8,0.6,0.84012
-0.4,0.8,0.8,0.84946
-0.4,0.8,1,0.8588
-0.4,1,-1,0.778
-0.4,1,-0.8,0.7893
-0.4,1,-0.6,0.8006
-0.4,1,-0.4,0.8119
-0.4,1,-0.2,0.8232
-0.4,1,0,0.8345
-0.4,1,0.2,0.8458
-0.4,1,0.4,0.8571
-0.4,1,0.6,0.8684
-0.4,1,0.8,0.8797
-0.4,1,1,0.891
-0.2,-1,-1,0.646
-0.2,-1,-0.8,0.6376
-0.2,-1,-0.6,0.6292
-0.2,-1,-0.4,0.6208
-0.2,-1,-0.2,0.6124
-0.2,-1,0,0.604
-0.2,-1,0.2,0.5956
-0.2,-1,0.4,0.5872
-0.2,-1,0.6,0.5788
-0.2,-1,0.8,0.5704
-0.2,-1,1,0.562
-0.2,-0.8,-1,0.6588
-0.2,-0.8,-0.8,0.65238
-0.2,-0.8,-0.6,0.64596
-0.2,-0.8,-0.4,0.63954
-0.2,-0.8,-0.2,0.63312
-0.2,-0.8,0,0.6267
-0.2,-0.8,0.2,0.62028
-0.2,-0.8,0.4,0.61386
-0.2,-0.8,0.6,0.60744
-0.2,-0.8,0.8,0.60102
-0.2,-0.8,1,0.5946
-0.2,-0.6,-1,0.6716
-0.2,-0.6,-0.8,0.66716
-0.2,-0.6,-0.6,0.66272
-0.2,-0.6,-0.4,0.65828
-0.2,-0.6,-0.2,0.65384
-0.2,-0.6,0,0.6494
-0.2,-0.6,0.2,0.64496
-0.2,-0.6,0.4,0.64052
-0.2,-0.6,0.6,0.63608
-0.2,-0.6,0.8,0.63164
-0.2,-0.6,1,0.6272
-0.2,-0.4,-1,0.6844
-0.2,-0.4,-0.8,0.68194
-0.2,-0.4,-0.6,0.67948
-0.2,-0.4,-0.4,0.67702
-0.2,-0.4,-0.2,0.67456
-0.2,-0.4,0,0.6721
-0.2,-0.4,0.2,0.66964
-0.2,-0.4,0.4,0.66718
-0.2,-0.4,0.6,0.66472
-0.2,-0.4,0.8,0.66226
-0.2,-0.4,1,0.6598
-0.2,-0.2,-1,0.6972
-0.2,-0.2,-0.8,0.69672
-0.2,-0.2,-0.6,0.69624
-0.2,-0.2,-0.4,0.69576
-0.2,-0.2,-0.2,0.69528
-0.2,-0.2,0,0.6948
-0.2,-0.2,0.2,0.69432
-0.2,-0.2,0.4,0.69384
-0.2,-0.2,0.6,0.69336
-0.2,-0.2,0.8,0.69288
-0.2,-0.2,1,0.6924
-0.2,0,-1,0.71
-0.2,0,-0.8,0.7115
-0.2,0,-0.6,0.713
-0.2,0,-0.4,0.7145
-0.2,0,-0.2,0.716
-0.2,0,0,0.7175
-0.2,0,0.2,0.719
-0.2,0,0.4,0.7205
-0.2,0,0.6,0.722
-0.2,0,0.8,0.7235
-0.2,0,1,0.725
-0.2,0.2,-1,0.7228
-0.2,0.2,-0.8,0.72628
-0.2,0.2,-0.6,0.72976
-0.2,0.2,-0.4,0.73324
-0.2,0.2,-0.2,0.73672
-0.2,0.2,0,0.7402
-0.2,0.2,0.2,0.74368
-0.2,0.2,0.4,0.74716
-0.2,0.2,0.6,0.75064
-0.2,0.2,0.8,0.75412
-0.2,0.2,1,0.7576
-0.2,0.4,-1,0.7356
-0.2,0.4,-0.8,0.74106
-0.2,0.4,-0.6,0.74652
-0.2,0.4,-0.4,0.75198
-0.2,0.4,-0.2,0.75744
-0.2,0.4,0,0.7629
-0.2,0.4,0.2,0.76836
-0.2,0.4,0.4,0.77382
-0.2,0.4,0.6,0.77928
-0.2,0.4,0.8,0.78474
-0.2,0.4,1,0.7902
-0.2,0.6,-1,0.7484
-0.2,0.6,-0.8,0.75584
-0.2,0.6,-0.6,0.76328
-0.2,0.6,-0.4,0.77072
-0.2,0.6,-0.2,0.77816
-0.2,0.6,0,0.7856
-0.2,0.6,0.2,0.79304
-0.2,0.6,0.4,0.80048
-0.2,0.6,0.6,0.80792
-0.2,0.6,0.8,0.81536
-0.2,0.6,1,0.8228
-0.2,0.8,-1,0.7612
-0.2,0.8,-0.8,0.77062
-0.2,0.8,-0.6,0.78004
-0.2,0.8,-0.4,0.78946
-0.2,0.8,-0.2,0.79888
-0.2,0.8,0,0.8083
-0.2,0.8,0.2,0.81772
-0.2,0.8,0.4,0.82714
-0.2,0.8,0.6,0.83656
-0.2,0.8,0.8,0.84598
-0.2,0.8,1,0.8554
-0.2,1,-1,0.774
-0.2,1,-0.8,0.7854
-0.2,1,-0.6,0.7968
-0.2,1,-0.4,0.8082
-0.2,1,-0.2,0.8196
-0.2,1,0,0.831
-0.2,1,0.2,0.8424
-0.2,1,0.4,0.8538
-0.2,1,0.6,0.8652
-0.2,1,0.8,0.8766
-0.2,1,1,0.888
0,-1,-1,0.64
0,-1,-0.8,0.6315
0,-1,-0.6,0.623
0,-1,-0.4,0.6145
0,-1,-0.2,0.606
0,-1,0,0.5975
0,-1,0.2,0.589
0,-1,0.4,0.5805
0,-1,0.6,0.572
0,-1,0.8,0.5635
0,-1,1,0.555
0,-0.8,-1,0.653
0,-0.8,-0.8,0.6465
0,-0.8,-0.6,0.64
0,-0.8,-0.4,0.6335
0,-0.8,-0.2,0.627
0,-0.8,0,0.6205
0,-0.8,0.2,0.614
0,-0.8,0.4,0.6075
0,-0.8,0.6,0.601
0,-0.8,0.8,0.5945
0,-0.8,1,0.588
0,-0.6,-1,0.666
0,-0.6,-0.8,0.6615
0,-0.6,-0.6,0.657
0,-0.6,-0.4,0.6525
0,-0.6,-0.2,0.648
0,-0.6,0,0.6435
0,-0.6,0.2,0.639
0,-0.6,0.4,0.6345
0,-0.6,0.6,0.63
0,-0.6,0.8,0.6255
0,-0.6,1,0.621
0,-0.4,-1,0.679
0,-0.4,-0.8,0.6765
0,-0.4,-0.6,0.674
0,-0.4,-0.4,0.6715
0,-0.4,-0.2,0.669
0,-0.4,0,0.6665
0,-0.4,0.2,0.664
0,-0.4,0.4,0.6615
0,-0.4,0.6,0.659
0,-0.4,0.8,0.6565
0,-0.4,1,0.654
0,-0.2,-1,0.692
0,-0.2,-0.8,0.6915
0,-0.2,-0.6,0.691
0,-0.2,-0.4,0.6905
0,-0.2,-0.2,0.69
0,-0.2,0,0.6895
0,-0.2,0.2,0.689
0,-0.2,0.4,0.6885
0,-0.2,0.6,0.688
0,-0.2,0.8,0.6875
0,-0.2,1,0.687
0,0,-1,0.705
0,0,-0.8,0.7065
0,0,-0.6,0.708
0,0,-0.4,0.7095
0,0,-0.2,0.711
0,0,0,0.7125
0,0,0.2,0.714
0,0,0.4,0.7155
0,0,0.6,0.717
0,0,0.8,0.7185
0,0,1,0.72
0,0.2,-1,0.718
0,0.2,-0.8,0.7215
0,0.2,-0.6,0.725
0,0.2,-0.4,0.7285
0,0.2,-0.2,0.732
0,0.2,0,0.7355
0,0.2,0.2,0.739
0,0.2,0.4,0.7425
0,0.2,0.6,0.746
0,0.2,0.8,0.7495
0,0.2,1,0.753
0,0.4,-1,0.731
0,0.4,-0.8,0.7365
0,0.4,-0.6,0.742
0,0.4,-0.4,0.7475
0,0.4,-0.2,0.753
0,0.4,0,0.7585
0,0.4,0.2,0.764
0,0.4,0.4,0.7695
0,0.4,0.6,0.775
0,0.4,0.8,0.7805
0,0.4,1,0.786
0,0.6,-1,0.744
0,0.6,-0.8,0.7515
0,0.6,-0.6,0.759
0,0.6,-0.4,0.7665
0,0.6,-0.2,0.774
0,0.6,0,0.7815
0,0.6,0.2,0.789
0,0.6,0.4,0.7965
0,0.6,0.6,0.804
0,0.6,0.8,0.8115
0,0.6,1,0.819
0,0.8,-1,0.757
0,0.8,-0.8,0.7665
0,0.8,-0.6,0.776
0,0.8,-0.4,0.7855
0,0.8,-0.2,0.795
0,0.8,0,0.8045
0,0.8,0.2,0.814
0,0.8,0.4,0.8235
0,0.8,0.6,0.833
0,0.8,0.8,0.8425
0,0.8,1,0.852
0,1,-1,0.77
0,1,-0.8,0.7815
0,1,-0.6,0.793
0,1,-0.4,0.8045
0,1,-0.2,0.816
0,1,0,0.8275
0,1,0.2,0.839
0,1,0.4,0.8505
0,1,0.6,0.862
0,1,0.8,0.8735
0,1,1,0.885
0.2,-1,-1,0.634
0.2,-1,-0.8,0.6254
0.2,-1,-0.6,0.6168
0.2,-1,-0.4,0.6082
0.2,-1,-0.2,0.5996
0.2,-1,0,0.591
0.2,-1,0.2,0.5824
0.2,-1,0.4,0.5738
0.2,-1,0.6,0.5652
0.2,-1,0.8,0.5566
0.2,-1,1,0.548
0.2,-0.8,-1,0.6472
0.2,-0.8,-0.8,0.64062
0.2,-0.8,-0.6,0.63404
0.2,-0.8,-0.4,0.62746
0.2,-0.8,-0.2,0.62088
0.2,-0.8,0,0.6143
0.2,-0.8,0.2,0.60772
0.2,-0.8,0.4,0.60114
0.2,-0.8,0.6,0.59456
0.2,-0.8,0.8,0.58798
0.2,-0.8,1,0.5814
0.2,-0.6,-1,0.6604
0.2,-0.6,-0.8,0.65584
0.2,-0.6,-0.6,0.65128
0.2,-0.6,-0.4,0.64672
0.2,-0.6,-0.2,0.64216
0.2,-0.6,0,0.6376
0.2,-0.6,0.2,0.63304
0.2,-0.6,0.4,0.62848
0.2,-0.6,0.6,0.62392
0.2,-0.6,0.8,0.61936
0.2,-0.6,1,0.6148
0.2,-0.4,-1,0.6736
0.2,-0.4,-0.8,0.67106
0.2,-0.4,-0.6,0.66852
0.2,-0.4,-0.4,0.66598
0.2,-0.4,-0.2,0.66344
0.2,-0.4,0,0.6609
0.2,-0.4,0.2,0.65836
0.2,-0.4,0.4,0.65582
0.2,-0.4,0.6,0.65328
0.2,-0.4,0.8,0.65074
0.2,-0.4,1,0.6482
0.2,-0.2,-1,0.6868
0.2,-0.2,-0.8,0.68628
0.2,-0.2,-0.6,0.68576
0.2,-0.2,-0.4,0.68524
0.2,-0.2,-0.2,0.68472
0.2,-0.2,0,0.6842
0.2,-0.2,0.2,0.68368
0.2,-0.2,0.4,0.68316
0.2,-0.2,0.6,0.68264
0.2,-0.2,0.8,0.68212
0.2,-0.2,1,0.6816
0.2,0,-1,0.7
0.2,0,-0.8,0.7015
0.2,0,-0.6,0.703
0.2,0,-0.4,0.7045
0.2,0,-0.2,0.706
0.2,0,0,0.7075
0.2,0,0.2,0.709
0.2,0,0.4,0.7105
0.2,0,0.6,0.712
0.2,0,0.8,0.7135
0.2,0,1,0.715
0.2,0.2,-1,0.7132
0.2,0.2,-0.8,0.71672
0.2,0.2,-0.6,0.72024
0.2,0.2,-0.4,0.72376
0.2,0.2,-0.2,0.72728
0.2,0.2,0,0.7308
0.2,0.2,0.2,0.73432
0.2,0.2,0.4,0.73784
0.2,0.2,0.6,0.74136
0.2,0.2,0.8,0.74488
0.2,0.2,1,0.7484
0.2,0.4,-1,0.7264
0.2,0.4,-0.8,0.73194
0.2,0.4,-0.6,0.73748
0.2,0.4,-0.4,0.74302
0.2,0.4,-0.2,0.74856
0.2,0.4,0,0.7541
0.2,0.4,0.2,0.75964
0.2,0.4,0.4,0.76518
0.2,0.4,0.6,0.77072
0.2,0.4,0.8,0.77626
0.2,0.4,1,0.7818
0.2,0.6,-1,0.7396
0.2,0.6,-0.8,0.74716
0.2,0.6,-0.6,0.75472
0.2,0.6,-0.4,0.76228
0.2,0.6,-0.2,0.76984
0.2,0.6,0,0.7774
0.2,0.6,0.2,0.78496
0.2,0.6,0.4,0.79252
0.2,0.6,0.6,0.80008
0.2,0.6,0.8,0.80764
0.2,0.6,1,0.8152
0.2,0.8,-1,0.7528
0.2,0.8,-0.8,0.76238
0.2,0.8,-0.6,0.77196
0.2,0.8,-0.4,0.78154
0.2,0.8,-0.2,0.79112
0.2,0.8,0,0.8007
0.2,0.8,0.2,0.81028
0.2,0.8,0.4,0.81986
